"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","type"
"4566","GO:0015934",0.924742305409232,0.217664661548074,2,23,"large ribosomal subunit","CC","all"
"4567","GO:0004725",0.925749424255568,0.279989160168648,1,21,"protein tyrosine phosphatase activity","MF","all"
"4568","GO:0006351",0.926928717164773,0.124559903223707,11,117,"transcription, DNA-templated","BP","all"
"4569","GO:0009611",0.929169138465076,0.2739397657099,1,17,"response to wounding","BP","all"
"4570","GO:0003899",0.933059492719051,0.135620922232506,6,63,"DNA-directed RNA polymerase activity","MF","all"
"4571","GO:0003924",0.936664639752608,0.143663484085504,4,83,"GTPase activity","MF","all"
"4572","GO:0006139",0.939395969280817,0.179656262337391,2,38,"nucleobase-containing compound metabolic process","BP","all"
"4573","GO:0004252",0.94556293935753,0.127054203825507,4,75,"serine-type endopeptidase activity","MF","all"
"4574","GO:0045454",0.946928931699687,0.101790599216857,8,95,"cell redox homeostasis","BP","all"
"4575","GO:0016226",0.947597838535426,0.219744216414344,1,19,"iron-sulfur cluster assembly","BP","all"
"4576","GO:0006414",0.949058813528005,0.213519082680438,1,22,"translational elongation","BP","all"
"4577","GO:0008565",0.953066005238968,0.198820264720781,1,28,"protein transporter activity","MF","all"
"4578","GO:0005739",0.954355507868414,0.200318723386829,1,17,"mitochondrion","CC","all"
"4579","GO:0051536",0.954439222163485,0.122588695775972,3,48,"iron-sulfur cluster binding","MF","all"
"4580","GO:0016579",0.95465783053826,0.192365428036253,1,34,"protein deubiquitination","BP","all"
"4581","GO:0005525",0.95500794636947,0.0738859736797201,16,199,"GTP binding","MF","all"
"4582","GO:0015035",0.95525078055237,0.109885438809986,4,48,"protein disulfide oxidoreductase activity","MF","all"
"4583","GO:0050660",0.956006811751025,0.106280621135588,4,76,"flavin adenine dinucleotide binding","MF","all"
"4584","GO:0019843",0.957551955250861,0.139234912289363,2,25,"rRNA binding","MF","all"
"4585","GO:0016757",0.96199519258042,0.168105811738092,1,37,"transferase activity, transferring glycosyl groups","MF","all"
"4586","GO:0016787",0.963543972257982,0.0618334829350828,15,201,"hydrolase activity","MF","all"
"4587","GO:0003723",0.966590576892113,0.0526453582843675,22,268,"RNA binding","MF","all"
"4588","GO:0006511",0.968615293991731,0.0799785765590234,4,74,"ubiquitin-dependent protein catabolic process","BP","all"
"4589","GO:0006260",0.970134831726043,0.10126944577496,2,50,"DNA replication","BP","all"
"4590","GO:0010181",0.974731033988298,0.123904545570121,1,32,"FMN binding","MF","all"
"4591","GO:0016168",0.975320520093571,0.126881452034715,1,17,"chlorophyll binding","MF","all"
"4592","GO:0030246",0.978238364215584,0.0775752582057851,2,62,"carbohydrate binding","MF","all"
"4593","GO:0048038",0.981727162903043,0.0989583592358547,1,21,"quinone binding","MF","all"
"4594","GO:0015935",0.982261216524025,0.0678169593164281,2,32,"small ribosomal subunit","CC","all"
"4595","GO:0005783",0.983725612310846,0.0879112761126501,1,32,"endoplasmic reticulum","CC","all"
"4596","GO:0009507",0.989539887139605,0.035512602281686,3,51,"chloroplast","CC","all"
"4597","GO:0016616",0.989982903447969,0.0586042418921174,1,46,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF","all"
"4598","GO:0000166",0.993637948411371,0.0109608276743208,24,341,"nucleotide binding","MF","all"
"4599","GO:0005737",0.993751160985023,0.0124030437306663,14,231,"cytoplasm","CC","all"
"4600","GO:0015078",0.99678197672687,0.0236141559780981,1,30,"hydrogen ion transmembrane transporter activity","MF","all"
"4601","GO:0006886",0.997556535068008,0.00760798051653246,5,120,"intracellular protein transport","BP","all"
"4602","GO:0009055",0.99766933410974,0.00742369822857181,5,83,"electron carrier activity","MF","all"
"4603","GO:0007264",0.998950665842312,0.00397699087601992,4,83,"small GTPase mediated signal transduction","BP","all"
"4604","GO:0008137",0.999317134779248,0.00619946216377916,1,37,"NADH dehydrogenase (ubiquinone) activity","MF","all"
"4605","GO:0015986",0.999362448847951,0.00581447001878204,1,39,"ATP synthesis coupled proton transport","BP","all"
"4606","GO:0006281",0.999719125229705,0.0017240762868022,2,104,"DNA repair","BP","all"
"4607","GO:0008270",0.99982741811765,0.000287142916754385,54,776,"zinc ion binding","MF","all"
"4608","GO:0016192",0.999987938797057,0.000158070699575065,1,92,"vesicle-mediated transport","BP","all"
"4609","GO:0003735",0.999999975980916,6.44743445193119e-08,27,344,"structural constituent of ribosome","MF","all"
"4610","GO:0005840",0.999999983032127,4.73874365190845e-08,25,330,"ribosome","CC","all"
"4611","GO:0006412",0.99999999175242,2.31023468040158e-08,26,348,"translation","BP","all"
"4612","GO:0005622",0.999999995780077,1.2631683165732e-08,23,353,"intracellular","CC","all"
"4613","GO:0004583",0.999999999959982,0.918891580349494,0,1,"dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity","MF","all"
"4614","GO:0006893",0.999999999961826,0.849451377719637,0,2,"Golgi to plasma membrane transport","BP","all"
"4615","GO:0003991",0.999999999962624,0.896994752542932,0,1,"acetylglutamate kinase activity","MF","all"
"4616","GO:0000338",0.999999999963084,0.886874996958821,0,1,"protein deneddylation","BP","all"
"4617","GO:0009226",0.999999999963084,0.886874996958821,0,1,"nucleotide-sugar biosynthetic process","BP","all"
"4618","GO:0004516",0.999999999967409,0.84896156426074,0,2,"nicotinate phosphoribosyltransferase activity","MF","all"
"4619","GO:0019358",0.999999999967409,0.84896156426074,0,2,"nicotinate nucleotide salvage","BP","all"
"4620","GO:0004163",0.999999999969351,0.912084223037839,0,1,"diphosphomevalonate decarboxylase activity","MF","all"
"4621","GO:0019287",0.999999999969351,0.912084223037839,0,1,"isopentenyl diphosphate biosynthetic process, mevalonate pathway","BP","all"
"4622","GO:0016783",0.999999999969845,0.918498136651215,0,1,"sulfurtransferase activity","MF","all"
"4623","GO:0009496",0.99999999997032,0.854120572546078,0,1,"plastoquinol--plastocyanin reductase activity","MF","all"
"4624","GO:0045158",0.99999999997032,0.854120572546078,0,1,"electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity","MF","all"
"4625","GO:0004134",0.999999999970523,0.84931085707851,0,2,"4-alpha-glucanotransferase activity","MF","all"
"4626","GO:0004422",0.999999999970706,0.838877638321463,0,1,"hypoxanthine phosphoribosyltransferase activity","MF","all"
"4627","GO:0009555",0.999999999970928,0.768473149333663,0,2,"pollen development","BP","all"
"4628","GO:0005657",0.999999999972556,0.894532054666462,0,1,"replication fork","CC","all"
"4629","GO:0018580",0.999999999972556,0.894532054666462,0,1,"nitronate monooxygenase activity","MF","all"
"4630","GO:0033063",0.999999999972556,0.894532054666462,0,1,"Rad51B-Rad51C-Rad51D-XRCC2 complex","CC","all"
"4631","GO:0080110",0.999999999972556,0.894532054666462,0,1,"sporopollenin biosynthetic process","BP","all"
"4632","GO:0019774",0.999999999972929,0.841329607746872,0,1,"proteasome core complex, beta-subunit complex","CC","all"
"4633","GO:0033947",0.999999999973151,0.921659218620207,0,1,"mannosylglycoprotein endo-beta-mannosidase activity","MF","all"
"4634","GO:0003949",0.999999999973172,0.886543374275935,0,1,"1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity","MF","all"
"4635","GO:0015996",0.999999999973172,0.886543374275935,0,1,"chlorophyll catabolic process","BP","all"
"4636","GO:0047746",0.999999999973172,0.886543374275935,0,1,"chlorophyllase activity","MF","all"
"4637","GO:0060918",0.999999999973253,0.921658167073563,0,1,"auxin transport","BP","all"
"4638","GO:0034427",0.99999999997353,0.921659328181702,0,1,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'","BP","all"
"4639","GO:0016706",0.999999999974541,0.921659355473925,0,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors","MF","all"
"4640","GO:0006865",0.999999999974623,0.889458263505296,0,1,"amino acid transport","BP","all"
"4641","GO:0015377",0.999999999974733,0.849451296259153,0,2,"cation:chloride symporter activity","MF","all"
"4642","GO:0006007",0.99999999997483,0.92135591016951,0,1,"glucose catabolic process","BP","all"
"4643","GO:0004419",0.999999999974921,0.913181681013619,0,1,"hydroxymethylglutaryl-CoA lyase activity","MF","all"
"4644","GO:0004655",0.999999999974921,0.913181681013619,0,1,"porphobilinogen synthase activity","MF","all"
"4645","GO:0004794",0.999999999975359,0.84942320878139,0,2,"L-threonine ammonia-lyase activity","MF","all"
"4646","GO:0004815",0.99999999997554,0.921085242793473,0,1,"aspartate-tRNA ligase activity","MF","all"
"4647","GO:0006422",0.99999999997554,0.921085242793473,0,1,"aspartyl-tRNA aminoacylation","BP","all"
"4648","GO:0016558",0.999999999975583,0.908060801651892,0,1,"protein import into peroxisome matrix","BP","all"
"4649","GO:0009631",0.999999999975626,0.82525668197472,0,1,"cold acclimation","BP","all"
"4650","GO:0010150",0.999999999975626,0.82525668197472,0,1,"leaf senescence","BP","all"
"4651","GO:0032981",0.999999999975626,0.82525668197472,0,1,"mitochondrial respiratory chain complex I assembly","BP","all"
"4652","GO:0003871",0.999999999975794,0.849450585653346,0,2,"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity","MF","all"
"4653","GO:0005785",0.999999999976011,0.921658575006987,0,1,"signal recognition particle receptor complex","CC","all"
"4654","GO:0044877",0.999999999976273,0.921659355445369,0,1,"macromolecular complex binding","MF","all"
"4655","GO:0008612",0.999999999976311,0.808491718336568,0,2,"peptidyl-lysine modification to peptidyl-hypusine","BP","all"
"4656","GO:0000982",0.999999999976491,0.921106953428771,0,1,"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding","MF","all"
"4657","GO:0000987",0.999999999976491,0.921106953428771,0,1,"core promoter proximal region sequence-specific DNA binding","MF","all"
"4658","GO:0019632",0.999999999976491,0.921106953428771,0,1,"shikimate metabolic process","BP","all"
"4659","GO:0004617",0.999999999976548,0.849427906601597,0,2,"phosphoglycerate dehydrogenase activity","MF","all"
"4660","GO:0008840",0.999999999976832,0.798961742954869,0,2,"4-hydroxy-tetrahydrodipicolinate synthase","MF","all"
"4661","GO:0005639",0.999999999976915,0.908239825725055,0,1,"integral component of nuclear inner membrane","CC","all"
"4662","GO:0009029",0.999999999976915,0.908239825725055,0,1,"tetraacyldisaccharide 4'-kinase activity","MF","all"
"4663","GO:0009045",0.999999999976915,0.908239825725055,0,1,"xylose isomerase activity","MF","all"
"4664","GO:0004107",0.999999999977041,0.835157355235359,0,2,"chorismate synthase activity","MF","all"
"4665","GO:0004073",0.999999999977413,0.904979938831357,0,1,"aspartate-semialdehyde dehydrogenase activity","MF","all"
"4666","GO:0008863",0.999999999977413,0.904979938831357,0,1,"formate dehydrogenase (NAD+) activity","MF","all"
"4667","GO:0009085",0.999999999977413,0.904979938831357,0,1,"lysine biosynthetic process","BP","all"
"4668","GO:0009088",0.999999999977413,0.904979938831357,0,1,"threonine biosynthetic process","BP","all"
"4669","GO:0035299",0.999999999977413,0.904979938831357,0,1,"inositol pentakisphosphate 2-kinase activity","MF","all"
"4670","GO:0032780",0.999999999977508,0.779064566297622,0,1,"negative regulation of ATPase activity","BP","all"
"4671","GO:0042030",0.999999999977508,0.779064566297622,0,1,"ATPase inhibitor activity","MF","all"
"4672","GO:0030433",0.999999999977767,0.900529351605565,0,1,"ER-associated ubiquitin-dependent protein catabolic process","BP","all"
"4673","GO:0043190",0.999999999977767,0.900529351605565,0,1,"ATP-binding cassette (ABC) transporter complex","CC","all"
"4674","GO:0004788",0.999999999977823,0.701045803877767,0,2,"thiamine diphosphokinase activity","MF","all"
"4675","GO:0006772",0.999999999977823,0.701045803877767,0,2,"thiamine metabolic process","BP","all"
"4676","GO:0009229",0.999999999977823,0.701045803877767,0,2,"thiamine diphosphate biosynthetic process","BP","all"
"4677","GO:0030975",0.999999999977823,0.701045803877767,0,2,"thiamine binding","MF","all"
"4678","GO:0003906",0.999999999977826,0.827971136003055,0,2,"DNA-(apurinic or apyrimidinic site) lyase activity","MF","all"
"4679","GO:0003904",0.999999999978155,0.918764284028639,0,1,"deoxyribodipyrimidine photo-lyase activity","MF","all"
"4680","GO:0004733",0.999999999978302,0.844746830439963,0,2,"pyridoxamine-phosphate oxidase activity","MF","all"
"4681","GO:0008615",0.999999999978302,0.844746830439963,0,2,"pyridoxine biosynthetic process","BP","all"
"4682","GO:0004379",0.999999999978683,0.834253247909309,0,2,"glycylpeptide N-tetradecanoyltransferase activity","MF","all"
"4683","GO:0006499",0.999999999978683,0.834253247909309,0,2,"N-terminal protein myristoylation","BP","all"
"4684","GO:0045747",0.999999999978683,0.771905371185505,0,1,"positive regulation of Notch signaling pathway","BP","all"
"4685","GO:0051499",0.999999999978774,0.732886831941102,0,2,"D-aminoacyl-tRNA deacylase activity","MF","all"
"4686","GO:0043550",0.999999999978778,0.849450286869471,0,2,"regulation of lipid kinase activity","BP","all"
"4687","GO:0070772",0.999999999978778,0.849450286869471,0,2,"PAS complex","CC","all"
"4688","GO:0004160",0.999999999978933,0.849448182859507,0,2,"dihydroxy-acid dehydratase activity","MF","all"
"4689","GO:0005795",0.99999999997914,0.911795952645645,0,1,"Golgi stack","CC","all"
"4690","GO:0008455",0.99999999997914,0.911795952645645,0,1,"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity","MF","all"
"4691","GO:0009312",0.99999999997914,0.911795952645645,0,1,"oligosaccharide biosynthetic process","BP","all"
"4692","GO:0046522",0.99999999997914,0.911795952645645,0,1,"S-methyl-5-thioribose kinase activity","MF","all"
"4693","GO:0002143",0.999999999979158,0.91655443164384,0,1,"tRNA wobble position uridine thiolation","BP","all"
"4694","GO:0006525",0.999999999979158,0.91655443164384,0,1,"arginine metabolic process","BP","all"
"4695","GO:0046621",0.999999999979176,0.902617156953182,0,1,"negative regulation of organ growth","BP","all"
"4696","GO:0005345",0.999999999979226,0.920778842000248,0,1,"purine nucleobase transmembrane transporter activity","MF","all"
"4697","GO:0006863",0.999999999979226,0.920778842000248,0,1,"purine nucleobase transport","BP","all"
"4698","GO:0090544",0.999999999979318,0.839948213874941,0,2,"BAF-type complex","CC","all"
"4699","GO:0000045",0.999999999979513,0.781264374778595,0,1,"autophagosome assembly","BP","all"
"4700","GO:0030956",0.999999999979523,0.920688152355994,0,1,"glutamyl-tRNA(Gln) amidotransferase complex","CC","all"
"4701","GO:0050567",0.999999999979523,0.920688152355994,0,1,"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity","MF","all"
"4702","GO:0052861",0.999999999979651,0.849450288574434,0,2,"glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group","MF","all"
"4703","GO:0004455",0.999999999979665,0.84939179521865,0,2,"ketol-acid reductoisomerase activity","MF","all"
"4704","GO:0005740",0.999999999979674,0.683149200026529,0,2,"mitochondrial envelope","CC","all"
"4705","GO:0051259",0.999999999979738,0.801631857518366,0,2,"protein oligomerization","BP","all"
"4706","GO:0004809",0.999999999979821,0.837395118100235,0,1,"tRNA (guanine-N2-)-methyltransferase activity","MF","all"
"4707","GO:0000776",0.999999999979841,0.820060396776543,0,2,"kinetochore","CC","all"
"4708","GO:0004418",0.999999999980011,0.901474750470513,0,1,"hydroxymethylbilane synthase activity","MF","all"
"4709","GO:0018160",0.999999999980011,0.901474750470513,0,1,"peptidyl-pyrromethane cofactor linkage","BP","all"
"4710","GO:0009958",0.999999999980013,0.849448595125866,0,2,"positive gravitropism","BP","all"
